Timestamp,orderId,distributorId,originalDistributorId,hubId,quantity,Amount,hubCode,,,,,,,
13/09/22 2:30,179,1,1,1,5,1278.01,a,,,,,,,
13/09/22 2:30,128,1,1,1,12,1889.52,a,,,,,,,
13/09/22 2:30,187,1,1,1,2,572.52,a,,,,,,,
13/09/22 2:30,216,1,1,1,3,752.6,a,,,,,,,
13/09/22 2:30,184,1,1,1,2,1148.49,a,,,,,,,
13/09/22 2:30,235,1,1,1,2,695.95,a,,,,,,,
13/09/22 2:30,62,1,1,1,3,2049.95,a,,,,,,,
13/09/22 2:30,229,1,1,1,2,1252.53,a,,,,,,,
13/09/22 2:30,112,1,1,1,2,1125.74,a,,,,,,,
13/09/22 2:30,240,1,1,1,4,634.2,a,,,,,,,
13/09/22 2:30,179,1,1,1,10,2409.32,a,,,,,,,
13/09/22 2:30,236,1,1,1,4,985.4,a,,,,,,,
13/09/22 2:30,75,1,1,1,2,49.27,a,,,,,,,
13/09/22 2:30,266,1,1,1,5,651.16,a,,,,,,,
13/09/22 2:30,216,1,1,1,1,817.76,a,,,,,,,
13/09/22 2:30,253,1,1,1,3,4260.83,a,,,,,,,
13/09/22 2:30,233,1,1,1,4,896.56,a,,,,,,,
13/09/22 2:30,256,1,1,,30,10056.48,a,,,,,,,
13/09/22 2:30,141,1,1,1,2,955.64,a,,,,,,,
13/09/22 2:30,8,1,1,1,7,11963.5,a,,,,,,,
13/09/22 2:30,45,1,1,1,2,1156.44,a,,,,,,,
13/09/22 2:30,148,1,1,1,14,4802.04,a,,,,,,,
13/09/22 2:30,232,1,1,1,2,1071.42,a,,,,,,,
13/09/22 2:30,246,1,1,1,8,1224.52,a,,,,,,,
13/09/22 2:30,199,1,1,1,2,257.04,a,,,,,,,
13/09/22 2:30,267,1,1,1,8,1004.69,a,,,,,,,
13/09/22 2:30,106,1,1,1,1,709.2,a,,,,,,,
13/09/22 2:30,123,1,1,1,5,717.19,a,,,,,,,
13/09/22 2:30,27,1,1,1,2,917.55,a,,,,,,,
13/09/22 2:30,101,1,1,1,2,113.15,a,,,,,,,
13/09/22 2:30,88,1,1,1,1,1941.95,a,,,,,,,
13/09/22 2:30,254,1,1,1,2,4353.45,a,,,,,,,
13/09/22 2:30,94,1,1,1,14,620.54,a,,,,,,,
13/09/22 2:30,258,1,1,1,3,2127.5,a,,,,,,,
13/09/22 2:30,142,1,1,1,1,509.8,a,,,,,,,
13/09/22 2:30,130,1,1,1,6,3363,a,,,,,,,
13/09/22 2:30,90,1,1,1,4,1245.54,a,,,,,,,
13/09/22 2:30,109,1,1,1,1,255.99,a,,,,,,,
13/09/22 2:30,236,1,1,1,1,517.1,a,,,,,,,
13/09/22 2:30,138,1,1,1,3,1471.68,a,,,,,,,
13/09/22 2:30,46,1,1,1,3,1495.98,a,,,,,,,
13/09/22 2:30,111,1,1,1,2,1359.2,a,,,,,,,
13/09/22 2:30,241,1,1,1,1,864.3,a,,,,,,,
13/09/22 2:30,266,1,1,1,70,2862.56,a,,,,,,,
13/09/22 2:30,83,1,1,1,3,1196.7,a,,,,,,,
13/09/22 2:30,46,1,1,1,18,1582.38,a,,,,,,,
13/09/22 2:30,162,1,1,1,5,434.72,a,,,,,,,
13/09/22 2:30,21,1,1,1,1,205.38,a,,,,,,,
13/09/22 2:30,215,1,1,1,3,2194.02,a,,,,,,,
13/09/22 2:30,110,1,1,1,2,85.12,a,,,,,,,
13/09/22 2:30,68,1,1,1,2,290.99,a,,,,,,,
13/09/22 2:30,23,1,1,1,1,94.58,a,,,,,,,
13/09/22 2:30,75,1,1,1,2,2100.96,a,,,,,,,
13/09/22 2:30,27,1,1,1,1,67.96,a,,,,,,,
13/09/22 2:30,258,1,1,1,2,428.46,a,,,,,,,
13/09/22 2:30,6,1,1,1,1,203.15,a,,,,,,,
13/09/22 2:30,15,1,1,1,2,257.4,a,,,,,,,
13/09/22 2:30,138,1,1,1,2,2017.2,a,,,,,,,
13/09/22 2:30,216,1,1,1,2,3097.5,a,,,,,,,
13/09/22 2:30,154,1,1,1,4,6195.07,a,,,,,,,
13/09/22 2:30,199,1,1,1,1,1533.87,a,,,,,,,
13/09/22 2:30,139,1,1,1,10,1119.75,a,,,,,,,
13/09/22 2:30,43,1,1,1,2,95.53,a,,,,,,,
13/09/22 2:30,77,1,1,1,1,1088.92,a,,,,,,,
13/09/22 2:30,141,1,1,1,15,16089.51,a,,,,,,,
13/09/22 2:30,20,1,1,1,3,5365.44,a,,,,,,,
13/09/22 2:30,258,1,1,1,3,775.65,a,,,,,,,
13/09/22 2:30,167,1,1,1,1,466.92,a,,,,,,,
13/09/22 2:30,24,1,1,1,1,98.54,a,,,,,,,
13/09/22 2:30,268,1,1,1,3,285.89,a,,,,,,,
13/09/22 2:30,198,1,1,1,1,501.9,a,,,,,,,
13/09/22 2:30,53,1,1,1,6,1374.08,a,,,,,,,
13/09/22 2:30,252,1,1,1,2,3131.46,a,,,,,,,
13/09/22 2:30,52,1,1,1,4,5806.6,a,,,,,,,
13/09/22 2:30,41,1,1,1,2,2010.88,a,,,,,,,
13/09/22 2:30,112,1,1,1,3,299.16,a,,,,,,,
13/09/22 2:30,171,1,1,1,2,663.48,a,,,,,,,
13/09/22 2:30,225,1,1,1,1,387.03,a,,,,,,,
13/09/22 2:30,68,1,1,1,2,350.9,a,,,,,,,
13/09/22 2:30,66,1,1,1,5,494.76,a,,,,,,,
13/09/22 2:30,76,1,1,1,2,704.83,a,,,,,,,
13/09/22 2:30,249,1,1,1,7,404.95,a,,,,,,,
13/09/22 2:30,55,1,1,1,3,223.11,a,,,,,,,
13/09/22 2:30,246,1,1,1,3,169.78,a,,,,,,,
13/09/22 2:30,207,1,1,1,1,190.14,a,,,,,,,
13/09/22 2:30,81,1,1,1,4,7047.72,a,,,,,,,
13/09/22 2:30,157,1,1,1,1,1021.68,a,,,,,,,
13/09/22 2:30,208,1,1,1,3,808.44,a,,,,,,,
13/09/22 2:30,49,1,1,1,1,210.9,a,,,,,,,
13/09/22 2:30,104,1,1,1,2,146.27,a,,,,,,,
13/09/22 2:30,216,1,1,1,3,1332.54,a,,,,,,,
13/09/22 2:30,199,1,1,1,1,766.56,a,,,,,,,
13/09/22 2:30,218,1,1,,4,3276.48,a,,,,,,,
13/09/22 2:30,18,1,1,1,1,278.88,a,,,,,,,
13/09/22 2:30,88,1,1,1,3,2206.4,a,,,,,,,
13/09/22 2:30,249,1,1,1,6,171.28,a,,,,,,,
13/09/22 2:30,183,1,1,1,10,6449.58,a,,,,,,,
13/09/22 2:30,58,1,1,1,6,726.95,a,,,,,,,
13/09/22 2:30,158,1,1,1,20,6515.67,a,,,,,,,
13/09/22 2:30,161,1,1,1,8,6530.16,a,,,,,,,
13/09/22 2:30,142,1,1,1,3,791.8,a,,,,,,,
13/09/22 2:30,162,1,1,1,10,1715.4,a,,,,,,,
13/09/22 2:30,145,1,1,1,1,1468.6,a,,,,,,,
13/09/22 2:30,173,1,1,1,35,3139.5,a,,,,,,,
13/09/22 2:30,1,1,1,1,13,1487.04,a,,,,,,,
13/09/22 2:30,113,1,1,1,12,1329.78,a,,,,,,,
13/09/22 2:30,219,1,1,1,6,1706.53,a,,,,,,,
13/09/22 2:30,130,1,1,1,1,597.75,a,,,,,,,
13/09/22 2:30,16,1,1,1,6,387.84,a,,,,,,,
13/09/22 2:30,244,1,1,1,3,2923,a,,,,,,,
13/09/22 2:30,105,1,1,1,10,875.97,a,,,,,,,
13/09/22 2:30,103,1,1,1,2,1148,a,,,,,,,
13/09/22 2:30,159,1,1,1,2,4066,a,,,,,,,
13/09/22 2:30,199,1,1,1,6,7313.7,a,,,,,,,
13/09/22 2:30,202,1,1,1,1,723.9,a,,,,,,,
13/09/22 2:30,217,1,1,1,6,7275.87,a,,,,,,,
13/09/22 2:30,197,1,1,1,8,2472.88,a,,,,,,,
13/09/22 2:30,157,1,1,1,70,996.9,a,,,,,,,
13/09/22 2:30,133,1,1,1,6,192.84,a,,,,,,,
13/09/22 2:30,191,1,1,1,1,961.86,a,,,,,,,
13/09/22 2:30,157,1,1,1,3,904.28,a,,,,,,,
13/09/22 2:30,97,1,1,1,1,92.75,a,,,,,,,
13/09/22 2:30,36,1,1,1,21,12358.92,a,,,,,,,
13/09/22 2:30,87,1,1,1,2,2216.1,a,,,,,,,
13/09/22 2:30,8,1,1,1,4,6398.73,a,,,,,,,
13/09/22 2:30,212,1,1,1,11,499.62,a,,,,,,,
13/09/22 2:30,235,1,1,1,1,568.8,a,,,,,,,
13/09/22 2:30,188,1,1,1,3,591.72,a,,,,,,,
13/09/22 2:30,212,1,1,1,1,666.6,a,,,,,,,
13/09/22 2:30,125,1,1,1,2,618.56,a,,,,,,,
13/09/22 2:30,214,1,1,1,3,3499.85,a,,,,,,,
13/09/22 2:30,188,1,1,1,4,2594.7,a,,,,,,,
13/09/22 2:30,255,1,1,1,6,243.24,a,,,,,,,
13/09/22 2:30,111,1,1,1,2,549.64,a,,,,,,,
13/09/22 2:30,115,1,1,1,2,1070.2,a,,,,,,,
13/09/22 2:30,72,1,1,1,360,39406.71,a,,,,,,,
13/09/22 2:30,70,1,1,1,4,518.64,a,,,,,,,
13/09/22 2:30,168,1,1,1,1,1745.73,a,,,,,,,
13/09/22 2:30,162,1,1,1,5,2974,a,,,,,,,
13/09/22 2:30,180,1,1,1,1,1551.3,a,,,,,,,
13/09/22 2:30,182,1,1,1,1,28.81,a,,,,,,,
13/09/22 2:30,105,1,1,1,3,376.62,a,,,,,,,
13/09/22 2:30,261,1,1,1,2,133.72,a,,,,,,,
13/09/22 2:30,232,1,1,1,2,235.9,a,,,,,,,
13/09/22 2:30,169,1,1,1,18,12786.96,a,,,,,,,
13/09/22 2:30,65,1,1,1,8,1365,a,,,,,,,
13/09/22 2:30,208,1,1,1,1,766.8,a,,,,,,,
13/09/22 2:30,210,1,1,1,1,437.7,a,,,,,,,
13/09/22 2:30,156,1,1,1,12,2160.34,a,,,,,,,
13/09/22 2:30,149,1,1,1,5,192.06,a,,,,,,,
13/09/22 2:30,141,1,1,1,5,859.76,a,,,,,,,
13/09/22 2:30,22,1,1,1,6,1860.4,a,,,,,,,
13/09/22 2:30,262,1,1,1,1,724.72,a,,,,,,,
13/09/22 2:30,31,1,1,1,1,377.88,a,,,,,,,
13/09/22 2:30,151,1,1,1,1,554.04,a,,,,,,,
13/09/22 2:30,96,1,1,1,1,775.7,a,,,,,,,
13/09/22 2:30,113,1,1,1,1,398.94,a,,,,,,,
13/09/22 2:30,134,1,1,1,1,493.44,a,,,,,,,
13/09/22 2:30,182,1,1,1,2,100.48,a,,,,,,,
13/09/22 2:30,49,1,1,1,2,709.16,a,,,,,,,
13/09/22 2:30,258,1,1,1,1,362.01,a,,,,,,,
13/09/22 2:30,69,1,1,1,1,780.08,a,,,,,,,
13/09/22 2:30,43,1,1,1,1,421.05,a,,,,,,,
13/09/22 2:30,236,1,1,1,5,1440.6,a,,,,,,,
13/09/22 2:30,137,1,1,1,1,157.32,a,,,,,,,
13/09/22 2:30,125,1,1,1,2,1081.6,a,,,,,,,
13/09/22 2:30,236,1,1,1,1,2792.4,a,,,,,,,
13/09/22 2:30,104,1,1,1,10,7375.14,a,,,,,,,
13/09/22 2:30,3,1,1,1,8,2712.42,a,,,,,,,
13/09/22 2:30,210,1,1,1,1,177.3,a,,,,,,,
13/09/22 2:30,82,1,1,1,1,172.86,a,,,,,,,
13/09/22 2:30,10,1,1,1,4,1113.8,a,,,,,,,
13/09/22 2:30,196,1,1,1,5,696.13,a,,,,,,,
13/09/22 2:30,10,1,1,1,2,322.53,a,,,,,,,
13/09/22 2:30,112,1,1,1,1,87.36,a,,,,,,,
13/09/22 2:30,122,1,1,1,6,655.28,a,,,,,,,
13/09/22 2:30,172,1,1,1,1,762.4,a,,,,,,,
13/09/22 2:30,52,1,1,1,2,125.25,a,,,,,,,
13/09/22 2:30,195,1,1,1,4,265.97,a,,,,,,,
13/09/22 2:30,149,1,1,1,6,2872.14,a,,,,,,,
13/09/22 2:30,229,1,1,1,2,1812.5,a,,,,,,,
13/09/22 2:30,126,1,1,1,4,4704.24,a,,,,,,,
13/09/22 2:30,190,1,1,1,1,321.36,a,,,,,,,
13/09/22 2:30,31,1,1,1,6,3607.03,a,,,,,,,
13/09/22 2:30,169,1,1,1,7,2249.35,a,,,,,,,
13/09/22 2:30,112,1,1,1,5,3723.21,a,,,,,,,
13/09/22 2:30,92,1,1,1,1,454.16,a,,,,,,,
13/09/22 2:30,17,1,1,1,1,287.24,a,,,,,,,
13/09/22 2:30,3,1,1,1,5,2678.2,a,,,,,,,
13/09/22 2:30,205,1,1,1,80,41443.2,a,,,,,,,
13/09/22 2:30,18,1,1,1,6,1114.5,a,,,,,,,
13/09/22 2:30,15,1,1,1,31,12794.04,a,,,,,,,
13/09/22 2:30,183,1,1,1,2,1011.9,a,,,,,,,
13/09/22 2:30,164,1,1,1,1,476.75,a,,,,,,,
13/09/22 2:30,182,1,1,1,1,886.48,a,,,,,,,
13/09/22 2:30,246,1,1,1,10,8625.42,a,,,,,,,
13/09/22 2:30,60,1,1,1,1,72.48,a,,,,,,,
13/09/22 2:30,80,1,1,1,1,636.09,a,,,,,,,
13/09/22 2:30,52,1,1,1,2,422.22,a,,,,,,,
13/09/22 2:30,40,1,1,1,1,138.88,a,,,,,,,
13/09/22 2:30,52,1,1,1,2,995.35,a,,,,,,,
13/09/22 2:30,72,1,1,1,14,2430.35,a,,,,,,,
13/09/22 2:30,35,1,1,1,10,177.27,a,,,,,,,
13/09/22 2:30,133,1,1,1,1,232.74,a,,,,,,,
13/09/22 2:30,242,1,1,1,1,221.4,a,,,,,,,
13/09/22 2:30,100,1,1,1,1,98.28,a,,,,,,,
13/09/22 2:30,29,1,1,1,18,664.59,a,,,,,,,
13/09/22 2:30,212,1,1,1,1,1488.6,a,,,,,,,
13/09/22 2:30,116,1,1,1,2,1994.6,a,,,,,,,
13/09/22 2:30,122,1,1,1,3,731.38,a,,,,,,,
13/09/22 2:30,62,1,1,1,2,3278.52,a,,,,,,,
13/09/22 2:30,86,1,1,1,4,2304.96,a,,,,,,,
13/09/22 2:30,139,1,1,1,2,162.72,a,,,,,,,
13/09/22 2:30,254,1,1,1,13,8288.52,a,,,,,,,
13/09/22 2:30,53,1,1,1,1,75.64,a,,,,,,,
13/09/22 2:30,251,1,1,1,1,251.94,a,,,,,,,
13/09/22 2:30,71,1,1,1,6,2853,a,,,,,,,
13/09/22 2:30,270,1,1,1,1,1399.9,a,,,,,,,
13/09/22 2:30,202,1,1,1,3,591.72,a,,,,,,,
13/09/22 2:30,79,1,1,1,2,1476.1,a,,,,,,,
13/09/22 2:30,14,1,1,1,1,132.97,a,,,,,,,
13/09/22 2:30,250,1,1,1,2,1362.88,a,,,,,,,
13/09/22 2:30,259,1,1,1,13,10593.9,a,,,,,,,
13/09/22 2:30,185,1,1,1,1,1292.8,a,,,,,,,
13/09/22 2:30,231,1,1,1,20,5052.84,a,,,,,,,
13/09/22 2:30,192,1,1,1,1,265.94,a,,,,,,,
13/09/22 2:30,40,1,1,1,2,1093.3,a,,,,,,,
13/09/22 2:30,91,1,1,1,3,492.58,a,,,,,,,
13/09/22 2:30,238,1,1,1,4,324.2,a,,,,,,,
13/09/22 2:30,27,1,1,1,5,313.11,a,,,,,,,
13/09/22 2:30,63,1,1,1,1,250.28,a,,,,,,,
13/09/22 2:30,171,1,1,1,1,354.12,a,,,,,,,
13/09/22 2:30,162,1,1,1,1,579.1,a,,,,,,,
13/09/22 2:30,221,1,1,1,2,2127.6,a,,,,,,,
13/09/22 2:30,64,1,1,1,1,297.9,a,,,,,,,
13/09/22 2:30,270,1,1,1,1,1021.3,a,,,,,,,
13/09/22 2:30,85,1,1,1,5,395.78,a,,,,,,,
13/09/22 2:30,39,1,1,1,1,83.7,a,,,,,,,
13/09/22 2:30,245,1,1,1,1,96.04,a,,,,,,,
13/09/22 2:30,257,1,1,1,4,723.4,a,,,,,,,
13/09/22 2:30,200,1,1,1,3,673.72,a,,,,,,,
13/09/22 2:30,91,1,1,1,1,588.42,a,,,,,,,
13/09/22 2:30,194,1,1,1,7,9824.9,a,,,,,,,
13/09/22 2:30,103,1,1,1,6,3176,a,,,,,,,
13/09/22 2:30,46,1,1,1,3,13385.84,a,,,,,,,
13/09/22 2:30,73,1,1,1,5,2241.89,a,,,,,,,
13/09/22 2:30,151,1,1,1,20,2218.44,a,,,,,,,
13/09/22 2:30,93,1,1,1,13,6663.25,a,,,,,,,
13/09/22 2:30,128,1,1,1,17,4648.48,a,,,,,,,
13/09/22 2:30,66,1,1,1,2,2007.9,a,,,,,,,
13/09/22 2:30,132,1,1,1,1,742.45,a,,,,,,,
13/09/22 2:30,189,1,1,1,5,155.97,a,,,,,,,
13/09/22 2:30,80,1,1,1,2,91.61,a,,,,,,,
13/09/22 2:30,197,1,1,1,1,806.3,a,,,,,,,
13/09/22 2:30,135,1,1,1,2,347.21,a,,,,,,,
13/09/22 2:30,19,1,1,1,3,1241.03,a,,,,,,,
13/09/22 2:30,200,1,1,1,10,3151.36,a,,,,,,,
13/09/22 2:30,125,1,1,,47,5178.32,a,,,,,,,
13/09/22 2:30,270,1,1,1,1,458.76,a,,,,,,,
13/09/22 2:30,234,1,1,1,1,692.73,a,,,,,,,
13/09/22 2:30,212,1,1,1,1,305.84,a,,,,,,,
13/09/22 2:30,132,1,1,1,2,1369.62,a,,,,,,,
13/09/22 2:30,155,1,1,1,6,3661.35,a,,,,,,,
13/09/22 2:30,118,1,1,1,1,109.23,a,,,,,,,
13/09/22 2:30,10,1,1,1,1,161.78,a,,,,,,,
13/09/22 2:30,267,1,1,1,4,1533.48,a,,,,,,,
13/09/22 2:30,3,1,1,1,2,808.95,a,,,,,,,
13/09/22 2:30,208,1,1,1,2,1026.9,a,,,,,,,
13/09/22 2:30,11,1,1,1,9,2460.2,a,,,,,,,
13/09/22 2:30,95,1,1,1,2,261.48,a,,,,,,,
13/09/22 2:30,54,1,1,1,7,5290.4,a,,,,,,,
13/09/22 2:30,22,1,1,1,1,2076.48,a,,,,,,,
13/09/22 2:30,155,1,1,1,8,2006.6,a,,,,,,,
13/09/22 2:30,251,1,1,1,1,305.82,a,,,,,,,
13/09/22 2:30,59,1,1,1,4,2446.68,a,,,,,,,
13/09/22 2:30,62,1,1,1,1,731.22,a,,,,,,,
13/09/22 2:30,96,1,1,1,6,7136.43,a,,,,,,,
13/09/22 2:30,267,1,1,1,5,490.42,a,,,,,,,
13/09/22 2:30,125,1,1,1,1,820.02,a,,,,,,,
13/09/22 2:30,206,1,1,1,14,1298.48,a,,,,,,,
13/09/22 2:30,56,1,1,1,12,4786.86,a,,,,,,,
13/09/22 2:30,141,1,1,1,3,376.75,a,,,,,,,
13/09/22 2:30,192,1,1,1,2,621.2,a,,,,,,,
13/09/22 2:30,10,1,1,1,2,189.1,a,,,,,,,
13/09/22 2:30,219,1,1,1,2,153.52,a,,,,,,,
13/09/22 2:30,142,1,1,1,6,1784.7,a,,,,,,,
13/09/22 2:30,108,1,1,1,1,626.4,a,,,,,,,
13/09/22 2:30,89,1,1,1,33,11701.02,a,,,,,,,
13/09/22 2:30,93,1,1,1,27,2009.26,a,,,,,,,
13/09/22 2:30,128,1,1,1,2,378.3,a,,,,,,,
13/09/22 2:30,46,1,1,1,1,45.7,a,,,,,,,
13/09/22 2:30,83,1,1,1,15,2990.68,a,,,,,,,
13/09/22 2:30,39,1,1,1,9,5425.14,a,,,,,,,
13/09/22 2:30,1,1,1,1,7,1205.58,a,,,,,,,
13/09/22 2:30,147,1,1,1,3,1145.8,a,,,,,,,
13/09/22 2:30,217,1,1,1,3,892.68,a,,,,,,,
13/09/22 2:30,77,1,1,1,8,1308.6,a,,,,,,,
13/09/22 2:30,265,1,1,1,1,930.79,a,,,,,,,
13/09/22 2:30,249,1,1,1,1,1425.8,a,,,,,,,
13/09/22 2:30,39,1,1,1,11,884.25,a,,,,,,,
13/09/22 2:30,112,1,1,1,1,167.33,a,,,,,,,
13/09/22 2:30,101,1,1,1,3,42.76,a,,,,,,,
13/09/22 2:30,15,1,1,1,1,484.88,a,,,,,,,
13/09/22 2:30,192,1,1,1,3,429.3,a,,,,,,,
13/09/22 2:30,214,1,1,1,2,1360.45,a,,,,,,,
13/09/22 2:30,55,1,1,1,1,662.55,a,,,,,,,
13/09/22 2:30,261,1,1,1,2,768.32,a,,,,,,,
13/09/22 2:30,133,1,1,1,2,939.12,a,,,,,,,
13/09/22 2:30,52,1,1,1,6,516.42,a,,,,,,,
13/09/22 2:30,55,1,1,1,3,601.68,a,,,,,,,
13/09/22 2:30,221,1,1,1,3,629.36,a,,,,,,,
13/09/22 2:30,146,1,1,1,6,197.27,a,,,,,,,
13/09/22 2:30,18,1,1,1,2,582.1,a,,,,,,,
13/09/22 2:30,174,1,1,1,1,164.3,a,,,,,,,
13/09/22 2:30,63,1,1,1,2,446.2,a,,,,,,,
13/09/22 2:30,37,1,1,1,4,641.25,a,,,,,,,
13/09/22 2:30,151,1,1,1,4,703.28,a,,,,,,,
13/09/22 2:30,229,1,1,1,2,1107.66,a,,,,,,,
13/09/22 2:30,170,1,1,1,2,1639.92,a,,,,,,,
13/09/22 2:30,147,1,1,1,3,288.12,a,,,,,,,
13/09/22 2:30,236,1,1,1,1,1625.2,a,,,,,,,
13/09/22 2:30,251,1,1,1,2,472.82,a,,,,,,,
13/09/22 2:30,52,1,1,1,1,719.5,a,,,,,,,
13/09/22 2:30,12,1,1,1,3,253.74,a,,,,,,,
13/09/22 2:30,187,1,1,1,1,3900.56,a,,,,,,,
13/09/22 2:30,260,1,1,1,1,1096.04,a,,,,,,,
13/09/22 2:30,4,1,1,1,6,2881.04,a,,,,,,,
13/09/22 2:30,127,1,1,1,5,3427.9,a,,,,,,,
13/09/22 2:30,49,1,1,1,3,410.88,a,,,,,,,
13/09/22 2:30,83,1,1,1,2,1942.47,a,,,,,,,
13/09/22 2:30,78,1,1,1,4,3102.69,a,,,,,,,
13/09/22 2:30,191,1,1,1,3,2012.24,a,,,,,,,
13/09/22 2:30,94,1,1,1,1,2375.82,a,,,,,,,
13/09/22 2:30,189,1,1,1,2,1235.46,a,,,,,,,
13/09/22 2:30,165,1,1,1,3,1047.15,a,,,,,,,
13/09/22 2:30,67,1,1,1,9,3296.04,a,,,,,,,
13/09/22 2:30,90,1,1,1,19,5530.02,a,,,,,,,
13/09/22 2:30,15,1,1,1,1,2541.2,a,,,,,,,
13/09/22 2:30,25,1,1,1,7,1639.8,a,,,,,,,
13/09/22 2:30,88,1,1,1,1,1029.6,a,,,,,,,
13/09/22 2:30,135,1,1,1,2,5008.6,a,,,,,,,
13/09/22 2:30,28,1,1,1,1,1458.59,a,,,,,,,
13/09/22 2:30,206,1,1,1,24,2876.92,a,,,,,,,
13/09/22 2:30,25,1,1,1,8,625.76,a,,,,,,,
13/09/22 2:30,49,1,1,1,2,944.4,a,,,,,,,
13/09/22 2:30,172,1,1,1,3,1049.14,a,,,,,,,
13/09/22 2:30,147,1,1,1,5,627.39,a,,,,,,,
13/09/22 2:30,211,1,1,1,2,146.44,a,,,,,,,
13/09/22 2:30,5,1,1,1,1,9513.69,a,,,,,,,
13/09/22 2:30,235,1,1,1,4,477.57,a,,,,,,,
13/09/22 2:30,235,1,1,1,3,296.56,a,,,,,,,
13/09/22 2:30,229,1,1,1,1,561.44,a,,,,,,,
13/09/22 2:30,91,1,1,1,3,2114.22,a,,,,,,,
13/09/22 2:30,232,1,1,1,8,5637.99,a,,,,,,,
13/09/22 2:30,92,1,1,1,11,8374.02,a,,,,,,,
13/09/22 2:30,264,1,1,1,1,701.8,a,,,,,,,
13/09/22 2:30,5,1,1,1,17,1083.75,a,,,,,,,
13/09/22 2:30,192,1,1,1,18,9193.28,a,,,,,,,
13/09/22 2:30,16,1,1,1,2,283.67,a,,,,,,,
13/09/22 2:30,235,1,1,1,1,1160.32,a,,,,,,,
13/09/22 2:30,16,1,1,1,2,334.6,a,,,,,,,
13/09/22 2:30,265,1,1,1,2,770.58,a,,,,,,,
13/09/22 2:30,151,1,1,1,1,243.28,a,,,,,,,
13/09/22 2:30,52,1,1,1,10,2739.45,a,,,,,,,
13/09/22 2:30,73,1,1,1,5,1209.65,a,,,,,,,
13/09/22 2:30,145,1,1,1,6,2056.6,a,,,,,,,
13/09/22 2:30,106,1,1,1,2,602.77,a,,,,,,,
